record_id,layer,source_container_absolute,source_plist,atlas_texture_path,frame_name,source_locator_absolute,source_locator_repo_relative,export_path,atlas_x,atlas_y,atlas_packed_width,atlas_packed_height,trimmed_width,trimmed_height,logical_width,logical_height,offset_x,offset_y,rotated,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
L-FRAME-00938,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success.png,260,139,159,51,159,51,159,51,0.0,0.0,False,PNG,159,51,RGBA,1,True,C9D59A8E1593BFD6559A28421C7FE54BC2BE4BF9B11B5CB55259E59AAD52C6D6,78469D1C22FBAC5C01406C3252E8D81CC0897F621A991A4208B08F5EF841B064,D4FC2E6C61911797,12216
L-FRAME-00939,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_great.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_great.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_great.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_great.png,260,192,159,82,159,82,159,82,0.0,0.0,False,PNG,159,82,RGBA,1,True,A9843B2F583E5AB5AD08200FB5AD4C3321EA309FEFDAA719D6CDABC543B3C74E,1506F750E7D6ED97E50AA04C40F44A6CF0A94EA50766659F65F273073FF298F0,D14307F52E6D3393,18428
L-FRAME-00940,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_super_00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_00.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_00.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_super_00.png,2,276,117,48,117,48,117,48,0.0,0.0,False,PNG,117,48,RGBA,1,True,62DE9ECB18F544A324DC7E7260AB6F916438C6BD78846E848B5AFE1C7CF0B93D,84127984C565D215ACBCE0CA1999422D3D01D92AD3197AC8E6A1C9B99616576A,D0F06A4B13179F8F,9297
L-FRAME-00941,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_super_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_01.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_01.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_super_01.png,260,97,163,40,163,40,163,40,0.0,0.0,False,PNG,163,40,RGBA,1,True,0B7910F5F1A6A1C4201CE761986DBDFA53E19FF7B78E7D41F6BCE8DA48FB09F4,587D8F7E9372FE51C6DABD27D00B2EC00B9F3027C261AE3242D3005236747EDD,F0FA6E411397857A,11957
L-FRAME-00942,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_super_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_02.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_02.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_super_02.png,427,2,50,47,50,47,50,47,0.0,0.0,False,PNG,50,47,RGBA,1,True,995A277BEDE5F09070A50740E13F219A67E8BEC7FCB1D17F721F4948023C8135,BA0B45ED32C50319582E551CAC5058565C186D2CDC6DF1ED36EA119AE34B6813,D72929D639D6D729,89
L-FRAME-00943,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_super_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_03.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_03.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_super_03.png,427,51,50,47,50,47,50,47,0.0,0.0,False,PNG,50,47,RGBA,1,True,995A277BEDE5F09070A50740E13F219A67E8BEC7FCB1D17F721F4948023C8135,BA0B45ED32C50319582E551CAC5058565C186D2CDC6DF1ED36EA119AE34B6813,D72929D639D6D729,89
L-FRAME-00944,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist,assets/package/web/web_ef_strengthening/web_ef_strengthening0.png,strength_success_super_b.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_b.png,assets/package/web/web_ef_strengthening/web_ef_strengthening0.plist#frame:strength_success_super_b.png,atlas-frames/assets/package/web/web_ef_strengthening/web_ef_strengthening0/strength_success_super_b.png,260,2,165,93,165,93,165,93,0.0,0.0,False,PNG,165,93,RGBA,1,True,9D8BC45642326516BA05497DE09575A8AFA31A72F17AC19FE5B736971DA8C490,48DAA778C8DB34B6BCB70E8CE87A36E86135FAB07FD1BF5B30E6E33C9B4524E9,D97F76D57A860103,10502
L-FRAME-00945,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,memoria_200102_c.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_200102_c.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_200102_c.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/memoria_200102_c.png,0,0,20,20,20,20,20,20,0.0,0.0,False,PNG,20,20,RGBA,1,True,879DE27F80C03F19C30A4F19662F0609490B2C745D2D1F17909E330ABF889E36,4F72AE24890C5A2C3E9B96A620F4A8B254F5412A4D86E8C1B6680210DF33F6D6,D72929D639D6D729,79
L-FRAME-00946,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,memoria_card_back.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_card_back.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_card_back.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/memoria_card_back.png,22,0,326,495,326,495,326,495,0.0,0.0,False,PNG,326,495,RGBA,1,True,436368BC74726D00C11E520A2ED4608BB9D2664584013BEFED761D403B9A8880,5EDA7EB279FD8E50C240D0FAD4E28BF5C228AAB30DCB5E91856F6E208657E074,95692B173D2329EE,176839
L-FRAME-00947,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,memoria_card_white.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_card_white.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:memoria_card_white.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/memoria_card_white.png,350,0,181,266,181,266,181,266,0.0,0.0,False,PNG,181,266,RGBA,1,True,B0B5BA7EEC1A7EA3202E7FC767B391D33E9A24F5AE364F1C8005B152141EE044,BF9E0A595CC1F42F1D9AB19C3E8D597D3F4269F24E1B1BE0FDC9636F1374DA6A,D5FE55AA55555540,2577
L-FRAME-00948,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,unit_maker_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_03.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_03.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/unit_maker_03.png,533,0,150,150,150,150,150,150,0.0,0.0,False,PNG,150,150,RGBA,1,True,DEEBAD9303738FCA0D37A959565A768B3F3D027AECD7B706C0DE189E4FB733D5,08F304AF09D880CD9D9A8BC6E2330C6C60464192134A6FD6BBA0500849E091E5,C09B1F3E7A717861,8294
L-FRAME-00949,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,unit_maker_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_02.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_02.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/unit_maker_02.png,533,152,300,300,300,300,300,300,0.0,0.0,False,PNG,300,300,RGBA,1,True,D55DD07268AA778E84034847DAAD2A2008E2932FF671D3F405B07A85F8B7A531,7315A8437CD1A5CC811DB3EF6CF7F86C65F4C59CC65DA1839534370FB5A7B5E4,993666D999666699,2729
L-FRAME-00950,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,unit_maker_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_01.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_01.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/unit_maker_01.png,0,497,300,300,300,300,300,300,0.0,0.0,False,PNG,300,300,RGBA,1,True,FEA0C9382A2447269538DD860ABE24EE65A0344C4BA2B0476BDC6B36F63DAD43,56C15568B00C3B8027DB0F9FAC5E924A0A2CDEAC400F1ACC9C5991D6B6169C22,D05F4B603CE732CB,23209
L-FRAME-00951,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.png,unit_maker_00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_00.png,assets/package/web/web_ef_unit_marker/web_ef_unit_marker0.plist#frame:unit_maker_00.png,atlas-frames/assets/package/web/web_ef_unit_marker/web_ef_unit_marker0/unit_maker_00.png,302,497,300,300,300,300,300,300,0.0,0.0,False,PNG,300,300,RGBA,1,True,C2243E64343E82692E90C751123CC5A9E82E6AE6964855E83598E937B639A7FA,D7668365E0C0A0D87F0F0C01CCDAFD18177C43E8317F326DADCD0D52A4E5D3EA,D0D44BDF3C4D303D,29834
L-FRAME-00952,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_adv_form.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_adv_form.png,assets/package/window/common_btn0.plist#frame:common_adv_form.png,atlas-frames/assets/package/window/common_btn0/common_adv_form.png,0,0,468,60,468,60,468,60,0.0,0.0,False,PNG,468,60,RGBA,1,True,C89815B1FE53547914CD97AF4556DC77980944CCDDBCDB49C7F320156269C233,DF865D02073D1F2C8359938F28B091BF90ABCFA5C554FC91F6DB7D029D531764,D43B3BD511D511D5,1075
L-FRAME-00953,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_bg_pulldown.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_bg_pulldown.png,assets/package/window/common_btn0.plist#frame:common_bg_pulldown.png,atlas-frames/assets/package/window/common_btn0/common_bg_pulldown.png,0,62,204,44,204,44,204,44,0.0,0.0,False,PNG,204,44,RGBA,1,True,40E8D8EFB2AAD38860B756970D936DDAD7B417C50D2FC47CEEC823A22B33F622,B9E07E18AFFDF83FF40575EA26E8C086F3E9118D6DE7E3E60DDAD717162310BD,D02F7A853FD02FD0,1056
L-FRAME-00954,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn01_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn01_01.png,assets/package/window/common_btn0.plist#frame:common_btn01_01.png,atlas-frames/assets/package/window/common_btn0/common_btn01_01.png,0,108,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,41EE32FB290168F5F4CD064DDBCE1330B6751BF8BCF52406E0E198AECAC024CE,9ACA069D28B6BE0B4BCF33541089091A4EF5F3046A46403690A6705C8FCE720F,9BD1956A9F239526,7159
L-FRAME-00955,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn01_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn01_02.png,assets/package/window/common_btn0.plist#frame:common_btn01_02.png,atlas-frames/assets/package/window/common_btn0/common_btn01_02.png,0,174,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,235B5056C207DFF21C80098BA5FA93A08749A31026DA37DD212808D8C12F14FC,CBEB33E70BBEEC282FF02CC43A883AA254E664E3983C66E9E3CABE484688987B,9A90956B9F669527,7049
L-FRAME-00956,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn01_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn01_03.png,assets/package/window/common_btn0.plist#frame:common_btn01_03.png,atlas-frames/assets/package/window/common_btn0/common_btn01_03.png,206,62,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,D980CCAAAEA6829217338DD8ECE8A4B530CAE732AAB7D1DFBDB67B6DAE02DD5C,766B4579C6A7DC46448DAD371768902A65368902149D22542A90D6592BC870BA,9A98956B9F669523,4734
L-FRAME-00957,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn02_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn02_01.png,assets/package/window/common_btn0.plist#frame:common_btn02_01.png,atlas-frames/assets/package/window/common_btn0/common_btn02_01.png,192,128,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,C3A9C9A5A263D9B470D97524DD743692A499B232E33D94ECC1D3095927039DB8,063FB257175FAFE2E3EED5F82F3497AA0343657C3DA686AF67BE30D59E3AB038,95841F2F157E1F2A,4986
L-FRAME-00958,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn02_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn02_02.png,assets/package/window/common_btn0.plist#frame:common_btn02_02.png,atlas-frames/assets/package/window/common_btn0/common_btn02_02.png,0,240,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,E147376AFF28A009D6429ADDC4A9FB711D64E829D83E1DBD391736F84F49A12C,159F5613F452942C21C2BE433768342D7CB6673C6B46CFB8FAEE57CC28F57CDC,95D51F3E15601F2B,4826
L-FRAME-00959,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn02_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn02_03.png,assets/package/window/common_btn0.plist#frame:common_btn02_03.png,atlas-frames/assets/package/window/common_btn0/common_btn02_03.png,0,306,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,C428D95B3801CAD9701C2AFC28ACF13D1A2CBD873C92D5F58CF50DA3F6498D2D,BF81C35E871E10A51020D2170E3CED24A89BE1D8D53F1A660C8B34A430AF25A5,95901B6F157E1F2A,3389
L-FRAME-00960,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn03_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn03_01.png,assets/package/window/common_btn0.plist#frame:common_btn03_01.png,atlas-frames/assets/package/window/common_btn0/common_btn03_01.png,0,372,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,02D51935C233739A2FF9E9AA1F4F10485E5FA1F21091117BF1DD87CB0EDDB5B9,8F37E47F5EC9470788AC15C3CCC680F42491CE8B1F8807D5236B70F0802659C5,95D11D3A157B1F2A,4919
L-FRAME-00961,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn03_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn03_02.png,assets/package/window/common_btn0.plist#frame:common_btn03_02.png,atlas-frames/assets/package/window/common_btn0/common_btn03_02.png,192,194,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,01444D7C7AD7EAA7BE5A1355A3DD28FCE8AE139F08418C50A057FCDC7DB95350,D18B894AD9D55DDD1320BD79420B0551240A1BC420973D9382A7C58377BB110C,95901F3A1F7E1B2A,4946
L-FRAME-00962,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn03_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn03_03.png,assets/package/window/common_btn0.plist#frame:common_btn03_03.png,atlas-frames/assets/package/window/common_btn0/common_btn03_03.png,0,438,190,64,190,64,190,64,0.0,0.0,False,PNG,190,64,RGBA,1,True,15F909988EF753CCB3BEA640F1BCBD157671AFAC7FA96776F64452D5CE63C8A5,8FA715AEB180C697BA45F1AA95C6F320DCB1F757BDCE53E7059B8186B1EDE1C2,95C4197F153E1F2A,3457
L-FRAME-00963,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn04_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn04_01.png,assets/package/window/common_btn0.plist#frame:common_btn04_01.png,atlas-frames/assets/package/window/common_btn0/common_btn04_01.png,192,260,94,34,94,34,94,34,0.0,0.0,False,PNG,94,34,RGBA,1,True,E78E1A08D705B3B5FC8BABD235A126A5069116252ED0AB38EA205002FFF0D9B7,737CD387A8EBD58851F578B6D84A2FE8C60B87C62DCF914AE80B7F16FD83DA42,9590397F1F2A296B,1984
L-FRAME-00964,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn04_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn04_02.png,assets/package/window/common_btn0.plist#frame:common_btn04_02.png,atlas-frames/assets/package/window/common_btn0/common_btn04_02.png,398,62,94,34,94,34,94,34,0.0,0.0,False,PNG,94,34,RGBA,1,True,798FF2043BB39750572B51EDBCD1A17C1F855C98F29BDDA75D973064BB0F0635,1791B7884DE3E19C2E4902727970198582468B9C5B72C5A8834D575F347EA563,94C53F2A1F3A297A,1888
L-FRAME-00965,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn04_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn04_03.png,assets/package/window/common_btn0.plist#frame:common_btn04_03.png,atlas-frames/assets/package/window/common_btn0/common_btn04_03.png,192,296,94,34,94,34,94,34,0.0,0.0,False,PNG,94,34,RGBA,1,True,9976366259869D1443B00688E424C649893EDC809177A346D4D65098F6BF0825,C860FA74D405EFC0C5946B9095F60496584649E88544A4D562444706134A8DC9,9584397E1F2A297B,1428
L-FRAME-00966,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn05_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn05_01.png,assets/package/window/common_btn0.plist#frame:common_btn05_01.png,atlas-frames/assets/package/window/common_btn0/common_btn05_01.png,384,128,122,34,122,34,122,34,0.0,0.0,False,PNG,122,34,RGBA,1,True,E2F09E46FCDDA189E0C294C0FFED5D9793516BD376CA69551F56F13D301DA95E,48C1B5E45BC51D94860F8E7A8FA89D1262138B1D9DB9E71F201D6430324299A3,90C01F7E1F3A15DE,1448
L-FRAME-00967,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn05_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn05_02.png,assets/package/window/common_btn0.plist#frame:common_btn05_02.png,atlas-frames/assets/package/window/common_btn0/common_btn05_02.png,192,332,122,34,122,34,122,34,0.0,0.0,False,PNG,122,34,RGBA,1,True,527339F4D558ABA74BA4E5CBDED89407D96639EF39039715BEB124CE50D231BC,EA9C66FE74B8A00E2B93A10059AC8415E65FEB50BF30693817C4139FC4073C6B,91811F7B1F2E1AAE,1223
L-FRAME-00968,logical_frame,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/window/common_btn0.plist,assets/package/window/common_btn0.png,common_btn05_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/window/common_btn0.plist#frame:common_btn05_03.png,assets/package/window/common_btn0.plist#frame:common_btn05_03.png,atlas-frames/assets/package/window/common_btn0/common_btn05_03.png,384,164,122,34,122,34,122,34,0.0,0.0,False,PNG,122,34,RGBA,1,True,27061C253595D19F9197DAA381A7DD04BE0517975C1E527BC2EB824C3373FB73,AF62E14493C9EF66309145ACC5765107AF563A3AADA719FFCF9BD377C0A41E1B,91801F3F1F2B15DD,1084
