record_id,layer,physical_kind,source_container_absolute,source_archive_entry,source_plist,logical_texture_name,source_locator_absolute,source_locator_repo_relative,export_path,format,width,height,mode,frames,has_alpha,encoded_sha256,pixel_sha256,phash64,encoded_bytes
P-DIRECT-0342,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/mini/image/mini_xxxxxx_dd.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/mini/image/mini_xxxxxx_dd.png,assets/resource/image_native/mini/image/mini_xxxxxx_dd.png,all-images/assets/resource/image_native/mini/image/mini_xxxxxx_dd.png,PNG,130,200,P,1,True,710316A6D771DA2822541DB8332B80E828A6049BA4EEA514B7B4800DC7981FF0,B7478F39E86373DF2BE4620BF7D7FB7CCA5812E53B2BD6A7B08D9AEA413CADC6,E56586631D9CF296,3545
P-DIRECT-0343,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/mini/image/mini_xxxxxx_s.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/mini/image/mini_xxxxxx_s.png,assets/resource/image_native/mini/image/mini_xxxxxx_s.png,all-images/assets/resource/image_native/mini/image/mini_xxxxxx_s.png,PNG,512,512,P,1,True,04326EF5EA15B7B77DB287EB3872817E6128396EFE3E1FD6FCD4DD2F8A889562,8B2C9719E9AC81CD224F6D7F26BA10A2CB786BAE94DB3CE3661EE1795CF40E12,B3CCCC339966CC33,4425
P-DIRECT-0344,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/scene/quest/field_art.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/scene/quest/field_art.png,assets/resource/image_native/scene/quest/field_art.png,all-images/assets/resource/image_native/scene/quest/field_art.png,PNG,1024,512,RGBA,1,True,692B16AB9E8EC240065B9123E64107653C0E5733C6661AC2F8C8CEF2EBE83331,EF24AB7374683E48C4738127972DA5DAD4EE71F878145993F1037014DC1A3498,AF2FC02FC02FD02F,82841
P-DIRECT-0345,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/scene/quest/ui_button_field0.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/scene/quest/ui_button_field0.png,assets/resource/image_native/scene/quest/ui_button_field0.png,all-images/assets/resource/image_native/scene/quest/ui_button_field0.png,PNG,128,128,RGBA,1,True,EDB3CA21C68DB7087C08AC67AABD2E226B8AC860996A3FEA6C7C24C570C21D25,F339D53CFBB29828D7CD9EA7B80C01D5AD0BFDE9B7B802A58EFC85D30C6E977A,C2A13D3DC4F4E363,15705
P-DIRECT-0346,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/scene/story/story_chapter_xxxxxx.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/scene/story/story_chapter_xxxxxx.png,assets/resource/image_native/scene/story/story_chapter_xxxxxx.png,all-images/assets/resource/image_native/scene/story/story_chapter_xxxxxx.png,PNG,240,60,P,1,True,F04B00B864625B3D9C35A394961356E3525BFB79CE1DDA94DBD16A0ED3D2E407,0A910C121030565DCB96523BBC9D173A6F60326239DFB5A3732F3CADA01E7846,BB60279740FC873E,5739
P-DIRECT-0347,physical,apk_direct,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/resource/image_native/scene/story/story_title_xxxxxx.png,,,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/resource/image_native/scene/story/story_title_xxxxxx.png,assets/resource/image_native/scene/story/story_title_xxxxxx.png,all-images/assets/resource/image_native/scene/story/story_title_xxxxxx.png,PNG,729,48,P,1,True,08E8FE865D39C81198F175260BC75FA3A026BDA2DEE9B27D6367544EADCD280C,FB6D03A08F2C14D01F30A7787B3986AC455DD9FBF160FA2DFAE275DDDBC01820,8679319E6D66D919,7882
P-EMBEDDED-0001,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up_ef_01.plist,assets/package/evolution/web_ef_reality_up_ef_01.plist,web_ef_reality_up_ef_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up_ef_01.plist#textureImageData:web_ef_reality_up_ef_01.png,assets/package/evolution/web_ef_reality_up_ef_01.plist#textureImageData:web_ef_reality_up_ef_01.png,embedded-images/assets/package/evolution/web_ef_reality_up_ef_01/web_ef_reality_up_ef_01.tiff,TIFF,64,87,RGBA,1,True,AD89163DA9020A710E5BC702231D193C43FB8E1196CFB8DCD58C9AA1C56B1314,F9954CE643589BC21349D9F581BD7D6E17C4A35165F453F7821AB4A3B1010559,9DBD614B76455C62,25614
P-EMBEDDED-0002,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up_ef_02.plist,assets/package/evolution/web_ef_reality_up_ef_02.plist,web_ef_reality_up_ef_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up_ef_02.plist#textureImageData:web_ef_reality_up_ef_02.png,assets/package/evolution/web_ef_reality_up_ef_02.plist#textureImageData:web_ef_reality_up_ef_02.png,embedded-images/assets/package/evolution/web_ef_reality_up_ef_02/web_ef_reality_up_ef_02.tiff,TIFF,214,214,RGBA,1,True,743624CEBC1425AFF26E687C69147CFD3FCEE6FC7A677E5AB203C1C63372551E,B94FBE2A390CFE18BCB71D58763D2E0D0C11335D781247C7FB2DA61909DF1562,CC93336C67696669,186542
P-EMBEDDED-0003,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up_ef_03.plist,assets/package/evolution/web_ef_reality_up_ef_03.plist,web_ef_reality_up_ef_03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up_ef_03.plist#textureImageData:web_ef_reality_up_ef_03.png,assets/package/evolution/web_ef_reality_up_ef_03.plist#textureImageData:web_ef_reality_up_ef_03.png,embedded-images/assets/package/evolution/web_ef_reality_up_ef_03/web_ef_reality_up_ef_03.tiff,TIFF,5,13,RGBA,1,True,D93F77F3388FF780976FA3EABE4BCBF2C6743A94374A7AA0278D2AA545B35382,EAE5E710C482C6E7BCF9BD4A714DDCA6B32EF20E87D8871B41314D73A4650A04,CF3867A6788435D6,3602
P-EMBEDDED-0004,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up_glitter_00.plist,assets/package/evolution/web_ef_reality_up_glitter_00.plist,web_ef_reality_up_glitter_00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up_glitter_00.plist#textureImageData:web_ef_reality_up_glitter_00.png,assets/package/evolution/web_ef_reality_up_glitter_00.plist#textureImageData:web_ef_reality_up_glitter_00.png,embedded-images/assets/package/evolution/web_ef_reality_up_glitter_00/web_ef_reality_up_glitter_00.png,PNG,64,64,RGBA,1,True,92CB438E38439ECA94A93D00BA5BDC3EABEF72721530095776658A7040A63A53,A491B3E9F9AA5EA3EDEDFC271C77B57012716FF2B875A68E9409ABDDA535258E,CC3733C3DCD9270C,2200
P-EMBEDDED-0005,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/evolution/web_ef_reality_up_glitter_01.plist,assets/package/evolution/web_ef_reality_up_glitter_01.plist,web_ef_reality_up_glitter_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/evolution/web_ef_reality_up_glitter_01.plist#textureImageData:web_ef_reality_up_glitter_01.png,assets/package/evolution/web_ef_reality_up_glitter_01.plist#textureImageData:web_ef_reality_up_glitter_01.png,embedded-images/assets/package/evolution/web_ef_reality_up_glitter_01/web_ef_reality_up_glitter_01.png,PNG,64,64,RGBA,1,True,92CB438E38439ECA94A93D00BA5BDC3EABEF72721530095776658A7040A63A53,A491B3E9F9AA5EA3EDEDFC271C77B57012716FF2B875A68E9409ABDDA535258E,CC3733C3DCD9270C,2200
P-EMBEDDED-0006,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/title_effect.plist,assets/package/memoria/title_effect.plist,title_effect.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/title_effect.plist#textureImageData:title_effect.png,assets/package/memoria/title_effect.plist#textureImageData:title_effect.png,embedded-images/assets/package/memoria/title_effect/title_effect.tiff,TIFF,48,48,RGBA,1,True,2C59A533E9D3DF63DC2E9B17125B139D7C3B36529E0D1F7E853DFB196E684391,9C02145A45239A30E874033CE3A7C6EDC9C3D35BF72763EBF8A4FA7EA6366194,92985C6767C9CC76,12558
P-EMBEDDED-0007,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria_memoria_glitter_00.plist,assets/package/memoria/web_ef_memoria_memoria_glitter_00.plist,web_ef_memoria_memoria_glitter_00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria_memoria_glitter_00.plist#textureImageData:web_ef_memoria_memoria_glitter_00.png,assets/package/memoria/web_ef_memoria_memoria_glitter_00.plist#textureImageData:web_ef_memoria_memoria_glitter_00.png,embedded-images/assets/package/memoria/web_ef_memoria_memoria_glitter_00/web_ef_memoria_memoria_glitter_00.png,PNG,128,128,RGBA,1,True,07FA97A1E225844DFEA667AAF7B328F7D8A5C874B313129617A10710D9AEA6A3,070B1F55FA48DDCEA0883B9C9F8F96492F3754A767CD2F4BFA082DEF8DA9CFA3,CCC834C8D7370B77,5380
P-EMBEDDED-0008,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria_memoria_glitter_01.plist,assets/package/memoria/web_ef_memoria_memoria_glitter_01.plist,web_ef_memoria_memoria_glitter_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria_memoria_glitter_01.plist#textureImageData:web_ef_memoria_memoria_glitter_01.png,assets/package/memoria/web_ef_memoria_memoria_glitter_01.plist#textureImageData:web_ef_memoria_memoria_glitter_01.png,embedded-images/assets/package/memoria/web_ef_memoria_memoria_glitter_01/web_ef_memoria_memoria_glitter_01.png,PNG,100,100,RGBA,1,True,5BAB1725241D979E8E315BA960D068141BC725B52C86AD9EA428C79CD21C33B7,9CD3FD59BDB6A29CCAC0DAAE877FBF73CACDF4132C04AA1726A364061A4DA955,993366CE9A3969C3,4550
P-EMBEDDED-0009,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/memoria/web_ef_memoria_memoria_glitter_02.plist,assets/package/memoria/web_ef_memoria_memoria_glitter_02.plist,web_ef_memoria_memoria_glitter_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/memoria/web_ef_memoria_memoria_glitter_02.plist#textureImageData:web_ef_memoria_memoria_glitter_02.png,assets/package/memoria/web_ef_memoria_memoria_glitter_02.plist#textureImageData:web_ef_memoria_memoria_glitter_02.png,embedded-images/assets/package/memoria/web_ef_memoria_memoria_glitter_02/web_ef_memoria_memoria_glitter_02.png,PNG,128,128,RGBA,1,True,07FA97A1E225844DFEA667AAF7B328F7D8A5C874B313129617A10710D9AEA6A3,070B1F55FA48DDCEA0883B9C9F8F96492F3754A767CD2F4BFA082DEF8DA9CFA3,CCC834C8D7370B77,5380
P-EMBEDDED-0010,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/avatar/ef_jem.plist,assets/package/quest/avatar/ef_jem.plist,ef_jem.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/avatar/ef_jem.plist#textureImageData:ef_jem.png,assets/package/quest/avatar/ef_jem.plist#textureImageData:ef_jem.png,embedded-images/assets/package/quest/avatar/ef_jem/ef_jem.tiff,TIFF,48,48,RGBA,1,True,AD5AC9D31613DB164D2698887FED70790F3EE83724D7C8F0C0A048263B2189DF,4E99071E5DEB1523EE572391A0417A940553EF3137FC91760BC025639BB43637,BC3AC3F08DD73498,12558
P-EMBEDDED-0011,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle00/coma_particle_02.plist,assets/package/quest/ef_battle00/coma_particle_02.plist,coma_particle_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle00/coma_particle_02.plist#textureImageData:coma_particle_02.png,assets/package/quest/ef_battle00/coma_particle_02.plist#textureImageData:coma_particle_02.png,embedded-images/assets/package/quest/ef_battle00/coma_particle_02/coma_particle_02.png,PNG,32,32,RGBA,1,True,DC6D968CE3BB0DFA70BB0A05DA6833056698343F934A240357615BEAEA78CC0A,2C614EFD0D94D34F7F7DF62C5001E37E36072B4E3AF574BE400FE339D1D94F5F,C5CD2D277869165E,1082
P-EMBEDDED-0012,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle00/coma_particle_06.plist,assets/package/quest/ef_battle00/coma_particle_06.plist,coma_particle_06.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle00/coma_particle_06.plist#textureImageData:coma_particle_06.png,assets/package/quest/ef_battle00/coma_particle_06.plist#textureImageData:coma_particle_06.png,embedded-images/assets/package/quest/ef_battle00/coma_particle_06/coma_particle_06.png,PNG,32,32,RGBA,1,True,57120E0531AC8E76A7C40DB1D2006B61E5D87AC5CC0C8385EC5F6F412A7385E7,728C6C4221803B6DEAA993795DD47286713CF0BE4C8C0790693812903E153514,C8C83F3FF42D3234,722
P-EMBEDDED-0013,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle00/ef_battle00_pa00.plist,assets/package/quest/ef_battle00/ef_battle00_pa00.plist,ef_battle00_pa00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle00/ef_battle00_pa00.plist#textureImageData:ef_battle00_pa00.png,assets/package/quest/ef_battle00/ef_battle00_pa00.plist#textureImageData:ef_battle00_pa00.png,embedded-images/assets/package/quest/ef_battle00/ef_battle00_pa00/ef_battle00_pa00.tiff,TIFF,100,100,RGBA,1,True,7D889A70B62474A2BAFD67505BEE102C1B9F4AD41815B7A3166FDEA799E4B551,BB3D083825AB14913FE01F9749D4F2FC835F0FAFA714C766F9A2AA680566CDE1,9963669C9E697986,43342
P-EMBEDDED-0014,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle01/coma_particle_04.plist,assets/package/quest/ef_battle01/coma_particle_04.plist,coma_particle_04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle01/coma_particle_04.plist#textureImageData:coma_particle_04.png,assets/package/quest/ef_battle01/coma_particle_04.plist#textureImageData:coma_particle_04.png,embedded-images/assets/package/quest/ef_battle01/coma_particle_04/coma_particle_04.png,PNG,60,60,RGBA,1,True,130E489A89A1906BBBF568D410FDB066D15A227A7AA06BCF5EABF19E2F72BC2D,54D8AD92F3BF63925E5657EE958275AEC8962E4BB3767442DAB6348FE211F570,9966666666CC66D9,1684
P-EMBEDDED-0015,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle01/coma_particle_05.plist,assets/package/quest/ef_battle01/coma_particle_05.plist,coma_particle_05.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle01/coma_particle_05.plist#textureImageData:coma_particle_05.png,assets/package/quest/ef_battle01/coma_particle_05.plist#textureImageData:coma_particle_05.png,embedded-images/assets/package/quest/ef_battle01/coma_particle_05/coma_particle_05.png,PNG,32,32,RGBA,1,True,57120E0531AC8E76A7C40DB1D2006B61E5D87AC5CC0C8385EC5F6F412A7385E7,728C6C4221803B6DEAA993795DD47286713CF0BE4C8C0790693812903E153514,C8C83F3FF42D3234,722
P-EMBEDDED-0016,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle01/coma_particle_06.plist,assets/package/quest/ef_battle01/coma_particle_06.plist,coma_particle_06.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle01/coma_particle_06.plist#textureImageData:coma_particle_06.png,assets/package/quest/ef_battle01/coma_particle_06.plist#textureImageData:coma_particle_06.png,embedded-images/assets/package/quest/ef_battle01/coma_particle_06/coma_particle_06.png,PNG,32,32,RGBA,1,True,57120E0531AC8E76A7C40DB1D2006B61E5D87AC5CC0C8385EC5F6F412A7385E7,728C6C4221803B6DEAA993795DD47286713CF0BE4C8C0790693812903E153514,C8C83F3FF42D3234,722
P-EMBEDDED-0017,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_battle01/coma_particle_07.plist,assets/package/quest/ef_battle01/coma_particle_07.plist,coma_particle_07.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_battle01/coma_particle_07.plist#textureImageData:coma_particle_07.png,assets/package/quest/ef_battle01/coma_particle_07.plist#textureImageData:coma_particle_07.png,embedded-images/assets/package/quest/ef_battle01/coma_particle_07/coma_particle_07.png,PNG,60,60,RGBA,1,True,130E489A89A1906BBBF568D410FDB066D15A227A7AA06BCF5EABF19E2F72BC2D,54D8AD92F3BF63925E5657EE958275AEC8962E4BB3767442DAB6348FE211F570,9966666666CC66D9,1684
P-EMBEDDED-0018,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_boss00/ef_boss.plist,assets/package/quest/ef_boss00/ef_boss.plist,ef_boss.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_boss00/ef_boss.plist#textureImageData:ef_boss.png,assets/package/quest/ef_boss00/ef_boss.plist#textureImageData:ef_boss.png,embedded-images/assets/package/quest/ef_boss00/ef_boss/ef_boss.png,PNG,32,32,RGBA,1,True,57120E0531AC8E76A7C40DB1D2006B61E5D87AC5CC0C8385EC5F6F412A7385E7,728C6C4221803B6DEAA993795DD47286713CF0BE4C8C0790693812903E153514,C8C83F3FF42D3234,722
P-EMBEDDED-0019,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_action_in00.plist,assets/package/quest/ef_mini_m_cutin/ef_action_in00.plist,ef_action_in00.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_action_in00.plist#textureImageData:ef_action_in00.png,assets/package/quest/ef_mini_m_cutin/ef_action_in00.plist#textureImageData:ef_action_in00.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_action_in00/ef_action_in00.tiff,TIFF,150,150,RGBA,1,True,65F46DC5F6041FDF389A28FA9B5E67C000957CD7AED2A5B21D38E45504BC0126,B0A526EF31A2B9A72FD731CD143CEE876F19F537E59E51DEF24E7021018D7B27,957B7AF1609521D6,93342
P-EMBEDDED-0020,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_action_in01.plist,assets/package/quest/ef_mini_m_cutin/ef_action_in01.plist,ef_action_in01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_action_in01.plist#textureImageData:ef_action_in01.png,assets/package/quest/ef_mini_m_cutin/ef_action_in01.plist#textureImageData:ef_action_in01.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_action_in01/ef_action_in01.tiff,TIFF,150,150,RGBA,1,True,65F46DC5F6041FDF389A28FA9B5E67C000957CD7AED2A5B21D38E45504BC0126,B0A526EF31A2B9A72FD731CD143CEE876F19F537E59E51DEF24E7021018D7B27,957B7AF1609521D6,93342
P-EMBEDDED-0021,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_action_in02.plist,assets/package/quest/ef_mini_m_cutin/ef_action_in02.plist,ef_action_in02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_action_in02.plist#textureImageData:ef_action_in02.png,assets/package/quest/ef_mini_m_cutin/ef_action_in02.plist#textureImageData:ef_action_in02.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_action_in02/ef_action_in02.tiff,TIFF,150,150,RGBA,1,True,65F46DC5F6041FDF389A28FA9B5E67C000957CD7AED2A5B21D38E45504BC0126,B0A526EF31A2B9A72FD731CD143CEE876F19F537E59E51DEF24E7021018D7B27,957B7AF1609521D6,93342
P-EMBEDDED-0022,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_action_in03.plist,assets/package/quest/ef_mini_m_cutin/ef_action_in03.plist,ef_action_in03.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_action_in03.plist#textureImageData:ef_action_in03.png,assets/package/quest/ef_mini_m_cutin/ef_action_in03.plist#textureImageData:ef_action_in03.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_action_in03/ef_action_in03.tiff,TIFF,150,150,RGBA,1,True,65F46DC5F6041FDF389A28FA9B5E67C000957CD7AED2A5B21D38E45504BC0126,B0A526EF31A2B9A72FD731CD143CEE876F19F537E59E51DEF24E7021018D7B27,957B7AF1609521D6,93342
P-EMBEDDED-0023,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_action_in04.plist,assets/package/quest/ef_mini_m_cutin/ef_action_in04.plist,ef_action_in04.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_action_in04.plist#textureImageData:ef_action_in04.png,assets/package/quest/ef_mini_m_cutin/ef_action_in04.plist#textureImageData:ef_action_in04.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_action_in04/ef_action_in04.tiff,TIFF,150,150,RGBA,1,True,65F46DC5F6041FDF389A28FA9B5E67C000957CD7AED2A5B21D38E45504BC0126,B0A526EF31A2B9A72FD731CD143CEE876F19F537E59E51DEF24E7021018D7B27,957B7AF1609521D6,93342
P-EMBEDDED-0024,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_mini_m_cutin/ef_cut_in_02.plist,assets/package/quest/ef_mini_m_cutin/ef_cut_in_02.plist,ef_cut_in_02.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_mini_m_cutin/ef_cut_in_02.plist#textureImageData:ef_cut_in_02.png,assets/package/quest/ef_mini_m_cutin/ef_cut_in_02.plist#textureImageData:ef_cut_in_02.png,embedded-images/assets/package/quest/ef_mini_m_cutin/ef_cut_in_02/ef_cut_in_02.tiff,TIFF,300,300,RGBA,1,True,296683A83118F0711D7D2210460098752CDA254D976C10237849EEF8BCE75BA6,B987FFC1EF33454655FFBC6ABBA5B14E20987339C903D1C29866FB1D3CFA9D73,D42F2BD4D42B2BD4,363366
P-EMBEDDED-0025,physical,plist_embedded,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk,assets/package/quest/ef_qb_charge/ef_qb_charge_01.plist,assets/package/quest/ef_qb_charge/ef_qb_charge_01.plist,ef_qb_charge_01.png,D:\magia\MyProducts\MagiaRe\Magia_CN_Project\dist\MagiaCN-r128-downloader-fix1.apk!/assets/package/quest/ef_qb_charge/ef_qb_charge_01.plist#textureImageData:ef_qb_charge_01.png,assets/package/quest/ef_qb_charge/ef_qb_charge_01.plist#textureImageData:ef_qb_charge_01.png,embedded-images/assets/package/quest/ef_qb_charge/ef_qb_charge_01/ef_qb_charge_01.png,PNG,60,60,RGBA,1,True,130E489A89A1906BBBF568D410FDB066D15A227A7AA06BCF5EABF19E2F72BC2D,54D8AD92F3BF63925E5657EE958275AEC8962E4BB3767442DAB6348FE211F570,9966666666CC66D9,1684
